artwork_id,title,artist_id,category_id,year_created,inventory_status,acquisition_date,retail_price
1782,Artwork Title 1978,464,1,2013,Sold,2022-09-20,7171.41
1783,Artwork Title 1708,377,9,2015,Sold,2022-01-05,2821.27
1784,Artwork Title 2119,497,3,2010,Sold,2025-12-17,5724.56
1785,Artwork Title 542,154,1,2002,Sold,2023-04-13,8623.46
1786,Artwork Title 735,299,2,2020,Sold,2022-06-21,7859.56
1787,Artwork Title 2489,479,4,2005,Sold,2023-11-05,6291.57
1788,Artwork Title 504,488,3,2008,Sold,2022-10-25,4081.8
1789,Artwork Title 100,317,10,2002,Sold,2023-03-01,7000.49
1790,Artwork Title 1624,344,3,2018,Sold,2023-07-31,6510.74
1791,Artwork Title 1649,249,10,2013,Sold,2021-09-03,7353.13
1792,Artwork Title 8,294,7,2012,Sold,2022-07-15,6339.83
1793,Artwork Title 2131,420,4,2021,Sold,2021-10-29,4723.59
1794,Artwork Title 2329,436,2,2020,In Stock,2022-08-10,2425.87
1795,Artwork Title 1079,417,10,2015,Sold,2021-05-16,5647.35
1796,Artwork Title 1616,284,7,2000,Sold,2021-06-28,8032.95
1797,Artwork Title 228,284,1,2014,Sold,2022-04-16,4406.46
1798,Artwork Title 128,136,2,2015,Sold,2022-02-20,4658.74
1799,Artwork Title 730,118,7,2014,Sold,2021-08-07,3987.98
1800,Artwork Title 1929,327,5,2022,Sold,2021-02-21,9475.87
1801,Artwork Title 152,175,5,2022,Sold,2022-05-10,2432.61
1802,Artwork Title 2682,426,5,2001,Sold,2025-05-04,10767.97
1803,Artwork Title 1059,343,7,2011,Sold,2022-03-26,6768.66
1804,Artwork Title 1147,245,1,2011,Sold,2022-03-05,5387.37
1805,Artwork Title 94,326,6,2019,Sold,2023-09-13,3603.95
1806,Artwork Title 1747,322,5,2007,Sold,2021-08-17,4535.12
1807,Artwork Title 1204,222,8,2021,Sold,2022-12-22,5923.03
1808,Artwork Title 2385,219,5,2007,Sold,2021-05-18,7680.61
1809,Artwork Title 571,498,8,2011,Sold,2024-07-03,1858.58
1810,Artwork Title 930,471,3,2007,Sold,2022-01-18,9968.25
1811,Artwork Title 2044,426,5,2022,Sold,2024-01-15,6255.6
1812,Artwork Title 2057,325,10,2014,Sold,2024-07-16,7371.17
1813,Artwork Title 422,274,1,2001,In Stock,2024-02-25,2215.09
1814,Artwork Title 134,168,9,2019,Sold,2021-10-22,3427.46
1815,Artwork Title 1898,122,1,2016,Sold,2025-01-29,4631.19
1816,Artwork Title 116,370,2,2015,Sold,2022-12-01,3288.51
1817,Artwork Title 2352,310,6,2021,In Stock,2020-04-14,7121.74
1818,Artwork Title 1510,499,7,2005,Sold,2023-01-24,8160.97
1819,Artwork Title 2442,312,8,2021,In Stock,2017-07-08,3498.53
1820,Artwork Title 1942,407,1,2001,Sold,2024-04-20,3299.18
1821,Artwork Title 121,255,2,2016,Sold,2022-08-05,4608.29
1822,Artwork Title 2707,200,1,2009,Sold,2024-03-01,6279.72
1823,Artwork Title 556,155,1,2012,Sold,2022-11-03,6004.29
1824,Artwork Title 2310,393,6,2005,In Stock,2022-01-31,1290.3
1825,Artwork Title 2331,491,10,2013,Sold,2022-01-23,8578.54
1826,Artwork Title 2601,493,8,2018,Sold,2021-08-15,7433.05
1827,Artwork Title 2515,159,3,2003,Sold,2024-07-03,1679.25
1828,Artwork Title 300,245,7,2019,Sold,2023-01-10,4854.87
1829,Artwork Title 1261,352,10,2006,Sold,2022-12-14,7963.56
1830,Artwork Title 809,476,3,2013,Sold,2021-06-18,3747.38
1831,Artwork Title 1502,369,10,2013,Sold,2021-09-15,3506.49
1832,Artwork Title 2739,500,3,2021,Sold,2021-09-10,6776.61
1833,Artwork Title 1689,494,10,2023,Sold,2021-06-27,4006.4
1834,Artwork Title 1406,364,10,2014,Sold,2021-11-29,5537.81
1835,Artwork Title 309,185,7,2013,Sold,2023-06-22,9595.33
1836,Artwork Title 764,151,3,2006,Sold,2021-03-09,3799.83
1837,Artwork Title 1765,146,3,2021,Sold,2022-02-03,6310.99
1838,Artwork Title 33,481,2,2015,Sold,2021-12-15,7171.25
1839,Artwork Title 259,488,3,2013,Sold,2021-12-22,3745.2
1840,Artwork Title 2629,447,9,2012,Sold,2021-10-30,6002.63
1841,Artwork Title 1913,407,3,2012,Sold,2021-12-18,6062.83
1842,Artwork Title 1324,413,2,2008,Sold,2021-03-18,2935.82
1843,Artwork Title 953,404,5,2023,Sold,2022-10-12,7073.04
1844,Artwork Title 500,489,9,2012,Sold,2022-11-20,5581.29
1845,Artwork Title 1555,136,3,2000,Sold,2023-02-17,5109.7
1846,Artwork Title 2354,483,8,2014,Sold,2021-11-12,6100.8
1847,Artwork Title 1241,318,6,2014,Sold,2021-10-15,4961.93
1848,Artwork Title 574,454,2,2012,Sold,2023-01-15,5309.93
1849,Artwork Title 1224,209,4,2004,Sold,2023-07-26,6497.16
1850,Artwork Title 718,314,6,2021,Sold,2024-04-16,5581.84
1851,Artwork Title 1013,406,6,2013,In Stock,2023-07-26,2716.92
1852,Artwork Title 925,499,7,2001,Sold,2022-10-19,5982.23
1853,Artwork Title 213,409,2,2005,Sold,2021-12-17,5445.77
1854,Artwork Title 1788,246,10,2018,Sold,2021-03-25,5793.37
1855,Artwork Title 269,451,3,2005,Sold,2022-07-22,6635.28
1856,Artwork Title 1439,496,6,2003,Sold,2023-09-09,2730.93
1857,Artwork Title 1116,126,3,2015,Sold,2022-05-13,6426.91
1858,Artwork Title 595,110,4,2023,Sold,2022-06-04,6121.44
1859,Artwork Title 1197,367,9,2020,Sold,2022-04-18,1288.4
1860,Artwork Title 1914,162,9,2008,Sold,2024-09-21,3535.11
1861,Artwork Title 1602,152,2,2020,Sold,2021-03-03,4536.74
1862,Artwork Title 640,435,10,2001,Sold,2021-11-15,5460.72
1863,Artwork Title 2363,141,4,2011,Sold,2022-08-23,2624.76
1864,Artwork Title 201,333,7,2006,Sold,2021-10-08,4553.4
1865,Artwork Title 2511,469,9,2010,Sold,2022-12-07,5534.71
1866,Artwork Title 2445,145,4,2011,Sold,2023-02-07,6390.13
1867,Artwork Title 2651,248,10,2021,Sold,2022-02-25,6277.86
1868,Artwork Title 2536,330,3,2008,Sold,2021-09-30,7581.18
1869,Artwork Title 2037,383,9,2006,Sold,2023-07-20,7517.53
1870,Artwork Title 365,487,2,2019,Sold,2023-08-24,5108.88
1871,Artwork Title 1750,412,4,2012,In Stock,2017-02-01,5876.68
1872,Artwork Title 311,346,10,2007,Sold,2021-09-05,6636.64
1873,Artwork Title 2268,397,6,2005,Sold,2024-02-14,6540.3
1874,Artwork Title 2372,279,1,2001,Sold,2021-02-27,8683.18
1875,Artwork Title 2014,315,3,2005,Sold,2023-06-20,6452.54
1876,Artwork Title 1629,473,9,2008,Sold,2021-10-13,11218.29
1877,Artwork Title 486,356,1,2019,Sold,2023-10-29,4686.06
1878,Artwork Title 857,376,3,2005,Sold,2023-03-31,5169.56
1879,Artwork Title 858,107,4,2020,Sold,2022-09-15,6819.18
1880,Artwork Title 1237,116,1,2005,Sold,2021-06-02,4158.59
1881,Artwork Title 1273,169,10,2016,Sold,2021-09-21,5351.56
1882,Artwork Title 2632,219,2,2018,Sold,2021-12-06,4047.83
1883,Artwork Title 722,283,1,2007,Sold,2021-09-24,3565.59
1884,Artwork Title 779,236,7,2010,Sold,2022-01-05,3090.61
1885,Artwork Title 1267,344,9,2003,Sold,2023-07-18,5668.06
1886,Artwork Title 1696,420,2,2009,Sold,2022-10-25,3205.04
1887,Artwork Title 1027,274,10,2006,Sold,2021-07-12,6865.69
1888,Artwork Title 2597,322,8,2004,Sold,2022-01-14,6093.82
1889,Artwork Title 376,412,8,2014,Sold,2021-09-16,7564.5
1890,Artwork Title 1953,153,1,2014,Sold,2021-10-07,4941.8
1891,Artwork Title 1453,119,6,2000,Sold,2023-10-23,2471.29
1892,Artwork Title 1459,238,9,2013,Sold,2024-04-06,1203.12
1893,Artwork Title 873,139,7,2015,Sold,2021-08-04,1552.82
1894,Artwork Title 1562,406,2,2006,Sold,2021-05-23,7702.95
1895,Artwork Title 1791,110,2,2006,In Stock,2020-05-12,6827.39
1896,Artwork Title 582,301,8,2021,Sold,2022-11-24,5137.87
1897,Artwork Title 1841,404,5,2021,Sold,2023-04-19,3554.65
1898,Artwork Title 744,195,10,2003,In Stock,2015-08-06,6709.69
1899,Artwork Title 1242,205,10,2014,Sold,2021-06-17,5640.64
1900,Artwork Title 998,144,9,2007,Sold,2022-02-15,7490.46
1901,Artwork Title 1171,177,8,2008,Sold,2022-04-24,4574.82
1902,Artwork Title 1398,224,1,2017,Sold,2022-09-22,8619.56
1903,Artwork Title 1072,196,6,2017,Sold,2021-04-27,3867.91
1904,Artwork Title 1928,130,7,2019,In Stock,2018-06-04,8863.92
1905,Artwork Title 1155,220,7,2022,Sold,2022-01-09,5349.75
1906,Artwork Title 1344,432,10,2003,Sold,2023-01-17,5929.63
1907,Artwork Title 2625,467,2,2009,Sold,2023-04-10,6997.26
1908,Artwork Title 2066,130,4,2014,Sold,2024-12-19,8428.09
1909,Artwork Title 146,263,4,2017,Sold,2022-04-13,6139.78
1910,Artwork Title 2343,160,4,2017,Sold,2022-04-08,2723.78
1911,Artwork Title 1849,131,1,2006,Sold,2021-08-01,4603.65
1912,Artwork Title 2126,248,6,2002,Sold,2022-08-28,8180.87
1913,Artwork Title 244,111,7,2001,Sold,2021-10-05,5817.62
1914,Artwork Title 1057,397,8,2002,Sold,2022-01-03,1597.53
1915,Artwork Title 2539,174,1,2014,Sold,2024-11-17,4892.18
1916,Artwork Title 683,136,10,2020,Sold,2021-08-19,7441.12
1917,Artwork Title 360,474,6,2016,Sold,2021-10-02,5891.04
1918,Artwork Title 1451,110,9,2007,In Stock,2019-08-15,1138.13
1919,Artwork Title 1587,467,6,2011,Sold,2023-08-24,3562.79
1920,Artwork Title 367,353,8,2013,Sold,2022-06-20,4258.26
1921,Artwork Title 840,433,9,2003,In Stock,2024-09-26,5428.68
1922,Artwork Title 1140,349,6,2022,Sold,2022-02-28,10060.31
1923,Artwork Title 1142,107,10,2017,Sold,2023-02-26,4808.38
1924,Artwork Title 2090,310,3,2015,Sold,2024-08-18,7129.77
1925,Artwork Title 2004,338,10,2005,Sold,2021-02-22,2640.68
1926,Artwork Title 214,302,8,2015,Sold,2021-08-28,7312.37
1927,Artwork Title 609,488,9,2023,Sold,2024-08-27,5766.27
1928,Artwork Title 1751,409,6,2001,Sold,2022-07-26,7314.6
1929,Artwork Title 1000,225,3,2021,Sold,2024-11-18,3108.59
1930,Artwork Title 2275,120,5,2006,Sold,2022-01-22,6884.7
1931,Artwork Title 2186,322,9,2006,Sold,2024-02-14,8105.73
1932,Artwork Title 2353,412,7,2009,Sold,2021-04-09,6877.27
1933,Artwork Title 81,325,1,2017,In Stock,2017-06-11,4836.67
1934,Artwork Title 1029,287,10,2017,Sold,2021-06-30,6683.51
1935,Artwork Title 2470,215,5,2021,Sold,2022-11-25,4932.61
1936,Artwork Title 1782,144,1,2003,Sold,2022-02-25,6413.36
1937,Artwork Title 866,273,9,2007,Sold,2022-10-06,8132.06
1938,Artwork Title 1163,387,5,2019,Sold,2025-03-12,2754.51
1939,Artwork Title 1342,155,2,2012,In Stock,2021-08-14,8375.56
1940,Artwork Title 377,139,6,2015,In Stock,2025-02-14,535.96
1941,Artwork Title 2120,484,3,2003,Sold,2024-02-18,1680.34
1942,Artwork Title 2211,414,8,2001,Sold,2021-12-01,2568.06
1943,Artwork Title 1244,187,9,2008,Sold,2024-07-18,9260.14
1944,Artwork Title 1493,296,7,2004,Sold,2021-06-27,3776.15
1945,Artwork Title 1260,291,8,2016,In Stock,2017-12-26,1650.56
1946,Artwork Title 468,491,6,2002,Sold,2025-06-13,11238.32
1947,Artwork Title 114,328,9,2008,Sold,2022-06-06,1399.65
1948,Artwork Title 7,107,7,2001,Sold,2022-06-14,1292.71
1949,Artwork Title 2113,244,6,2000,Sold,2022-10-14,7837.89
1950,Artwork Title 199,190,9,2008,Sold,2022-01-07,7443.64
1951,Artwork Title 1920,253,4,2008,Sold,2021-09-15,5291.98
1952,Artwork Title 850,495,8,2023,Sold,2022-06-09,9516.16
1953,Artwork Title 1639,472,1,2023,Sold,2025-10-21,2339.37
1954,Artwork Title 1890,135,2,2019,Sold,2022-12-11,6627.5
1955,Artwork Title 113,371,10,2005,Sold,2022-11-06,4692.28
1956,Artwork Title 904,253,6,2012,Sold,2024-02-01,4079.35
1957,Artwork Title 1430,380,10,2004,Sold,2022-04-11,6051.22
1958,Artwork Title 2729,173,5,2000,Sold,2022-02-04,5813.91
1959,Artwork Title 1661,417,7,2016,Sold,2021-10-09,4945.46
1960,Artwork Title 2277,344,4,2007,Sold,2021-12-24,5635.7
1961,Artwork Title 2571,439,7,2001,Sold,2022-09-07,5811.62
1962,Artwork Title 1429,273,10,2007,Sold,2022-07-14,9523.96
1963,Artwork Title 555,473,7,2022,Sold,2021-04-18,6085.3
1964,Artwork Title 588,282,6,2012,Sold,2022-06-05,4388.48
1965,Artwork Title 2544,143,5,2013,Sold,2023-02-01,5783.53
1966,Artwork Title 1839,229,4,2004,Sold,2024-03-21,4444.31
1967,Artwork Title 2182,470,8,2000,Sold,2023-04-08,7463.29
1968,Artwork Title 1448,171,9,2008,Sold,2024-03-05,1064.16
1969,Artwork Title 1152,245,4,2002,Sold,2023-07-15,5771.79
1970,Artwork Title 708,439,7,2001,Sold,2023-04-24,4818.34
1971,Artwork Title 2621,130,1,2012,Sold,2022-01-05,5729.12
1972,Artwork Title 2509,296,4,2019,Sold,2023-10-25,7890.18
1973,Artwork Title 2623,266,10,2003,Sold,2022-07-24,5587.14
1974,Artwork Title 2092,429,8,2022,Sold,2023-02-24,10686.51
1975,Artwork Title 2532,135,9,2012,Sold,2022-06-10,6799.37
1976,Artwork Title 2103,306,3,2013,Sold,2024-03-09,3404.56
1977,Artwork Title 1015,434,1,2011,Sold,2022-11-06,5368.14
1978,Artwork Title 1415,224,5,2008,Sold,2021-08-20,5515.02
1979,Artwork Title 2693,179,2,2003,Sold,2024-11-13,4822.65
1980,Artwork Title 703,166,9,2006,In Stock,2021-09-19,984.62
1981,Artwork Title 757,470,10,2000,Sold,2024-04-24,6686.73
1982,Artwork Title 1364,437,4,2018,Sold,2022-01-15,4581.33
1983,Artwork Title 1405,289,4,2020,Sold,2021-07-23,7005.38
1984,Artwork Title 1166,393,9,2020,Sold,2023-12-18,3772.6
1985,Artwork Title 2149,224,7,2003,Sold,2023-07-29,4914.29
1986,Artwork Title 2659,257,8,2015,Sold,2022-06-09,3681.68
1987,Artwork Title 1468,500,5,2011,In Stock,2021-06-10,6057.2
1988,Artwork Title 320,173,6,2005,Sold,2021-07-20,4670.26
1989,Artwork Title 2580,245,7,2022,In Stock,2021-11-10,1417.84
1990,Artwork Title 1877,127,4,2008,In Stock,2017-11-17,6261.46
1991,Artwork Title 2527,184,9,2008,Sold,2022-03-30,5698.58
1992,Artwork Title 1789,169,4,2020,Sold,2023-03-28,2871.17
1993,Artwork Title 1352,323,4,2014,Sold,2022-01-25,7703.71
1994,Artwork Title 1552,283,3,2017,Sold,2022-06-24,10150.72
1995,Artwork Title 1316,329,5,2004,Sold,2021-09-13,5600.64
1996,Artwork Title 2040,344,9,2009,Sold,2022-08-27,6291.33
1997,Artwork Title 1339,134,10,2005,Sold,2022-07-15,8469.97
1998,Artwork Title 637,396,10,2000,Sold,2023-08-11,5496.12
1999,Artwork Title 1542,369,8,2003,Sold,2023-05-06,2009.25
2000,Artwork Title 154,151,6,2006,Sold,2022-01-10,5971.33
2001,Artwork Title 939,499,1,2004,Sold,2021-06-30,3678.4
2002,Artwork Title 2396,323,3,2002,Sold,2021-12-22,7896.82
2003,Artwork Title 343,152,2,2019,Sold,2023-05-07,6323.63
2004,Artwork Title 160,371,4,2020,Sold,2023-01-13,2950.47
2005,Artwork Title 49,482,8,2015,Sold,2022-01-08,3638.16
2006,Artwork Title 1541,312,10,2005,Sold,2021-08-25,3167.46
2007,Artwork Title 2121,361,3,2017,Sold,2022-06-08,2108.25
2008,Artwork Title 1659,458,5,2010,In Stock,2024-01-25,3804.6
2009,Artwork Title 1761,408,9,2000,In Stock,2018-11-19,2520.77
2010,Artwork Title 608,277,3,2013,Sold,2023-07-07,7912.01
2011,Artwork Title 2657,163,4,2001,Sold,2021-11-26,4824.1
2012,Artwork Title 2105,219,7,2014,Sold,2021-08-22,2933.41
2013,Artwork Title 2318,490,9,2007,Sold,2023-05-09,7554.6
2014,Artwork Title 1106,389,7,2003,In Stock,2022-02-28,2521.23
2015,Artwork Title 659,383,7,2021,Sold,2022-12-03,1521.61
2016,Artwork Title 2029,195,7,2003,Sold,2022-09-09,10261.45
2017,Artwork Title 1872,311,9,2019,Sold,2022-09-19,5991.57
2018,Artwork Title 889,154,8,2009,Sold,2024-09-17,6284.95
2019,Artwork Title 481,259,4,2023,Sold,2022-12-28,8734.44
2020,Artwork Title 1982,211,6,2009,Sold,2021-11-24,6989.35
2021,Artwork Title 2237,213,9,2001,Sold,2021-01-23,4083.29
2022,Artwork Title 1673,236,6,2006,Sold,2021-08-07,4580.38
2023,Artwork Title 981,355,1,2023,Sold,2024-04-16,4277.62
2024,Artwork Title 339,320,4,2023,Sold,2022-12-09,4503.74
2025,Artwork Title 56,222,3,2003,Sold,2022-04-14,8966.22
2026,Artwork Title 913,461,1,2004,Sold,2024-01-08,5812.06
2027,Artwork Title 1725,495,2,2014,Sold,2022-02-25,5164.6
2028,Artwork Title 290,427,6,2000,Sold,2022-11-25,5511.61
2029,Artwork Title 26,289,5,2009,Sold,2024-05-02,7790.79
2030,Artwork Title 1169,118,10,2023,Sold,2022-07-02,5618.34
2031,Artwork Title 2017,288,3,2020,Sold,2021-08-24,4041.19
2032,Artwork Title 1558,259,2,2005,In Stock,2016-12-22,9038.4
2033,Artwork Title 2307,369,10,2011,In Stock,2017-10-29,3774.87
2034,Artwork Title 1471,109,1,2011,Sold,2024-01-19,1536.5
2035,Artwork Title 1526,397,5,2007,Sold,2021-03-26,2862.12
2036,Artwork Title 2245,337,5,2016,Sold,2022-03-26,8583.1
2037,Artwork Title 740,124,7,2011,Sold,2021-10-11,7062.09
2038,Artwork Title 1992,291,10,2009,Sold,2024-06-03,2329.35
2039,Artwork Title 1447,194,4,2003,Sold,2021-07-26,4582.21
2040,Artwork Title 1627,163,8,2007,In Stock,2022-02-04,3768.78
2041,Artwork Title 725,313,3,2001,Sold,2021-09-09,3941.76
2042,Artwork Title 1298,129,9,2005,Sold,2022-10-03,4844.44
2043,Artwork Title 1084,208,3,2000,Sold,2022-10-12,7640.87
2044,Artwork Title 31,449,9,2007,Sold,2022-06-06,4366.48
2045,Artwork Title 1622,322,6,2017,In Stock,2015-01-02,1887.51
2046,Artwork Title 1863,488,7,2021,Sold,2021-09-07,4545.96
2047,Artwork Title 2537,268,9,2007,Sold,2025-02-03,3676.76
2048,Artwork Title 1991,168,4,2007,Sold,2023-08-29,3784.26
2049,Artwork Title 446,103,8,2014,Sold,2021-02-15,6898.76
2050,Artwork Title 1431,311,10,2005,Sold,2023-01-29,6413.77
2051,Artwork Title 2578,314,9,2002,Sold,2021-09-07,5350.11
2052,Artwork Title 456,243,7,2019,Sold,2021-12-10,3396.15
2053,Artwork Title 2570,268,2,2020,Sold,2023-01-24,3775.61
2054,Artwork Title 493,412,9,2012,Sold,2022-11-17,6946.69
2055,Artwork Title 1874,303,5,2009,Sold,2021-04-15,8165.97
2056,Artwork Title 2733,363,4,2010,Sold,2022-09-17,6768.23
2057,Artwork Title 283,294,2,2007,Sold,2022-10-06,4164.83
2058,Artwork Title 2500,237,7,2008,Sold,2023-10-21,10201.33
2059,Artwork Title 1074,436,3,2006,Sold,2022-07-10,6793.17
2060,Artwork Title 2528,454,7,2007,In Stock,2023-08-17,5967.86
2061,Artwork Title 821,106,2,2001,Sold,2022-10-07,8554.26
2062,Artwork Title 2514,185,8,2004,Sold,2023-05-19,1547.72
2063,Artwork Title 677,313,6,2002,Sold,2022-04-26,6564.49
2064,Artwork Title 690,281,10,2008,Sold,2022-01-31,4985.96
2065,Artwork Title 2518,221,9,2014,In Stock,2022-04-05,2154.01
2066,Artwork Title 622,326,10,2009,Sold,2021-10-24,6002.06
2067,Artwork Title 1190,364,3,2011,Sold,2021-10-16,4522.57
2068,Artwork Title 1051,261,4,2007,In Stock,2023-02-14,3582.92
2069,Artwork Title 1436,284,1,2003,Sold,2023-01-01,7079.66
2070,Artwork Title 1053,210,8,2006,Sold,2025-02-26,6294.66
2071,Artwork Title 1067,156,9,2001,Sold,2024-01-26,1857.44
2072,Artwork Title 849,132,8,2012,Sold,2022-10-19,7204.89
2073,Artwork Title 1812,313,10,2005,Sold,2022-03-26,5091.09
2074,Artwork Title 922,341,10,2023,Sold,2023-06-27,5076.73
2075,Artwork Title 2614,439,4,2006,In Stock,2019-11-14,6275.46
2076,Artwork Title 1462,158,1,2001,Sold,2021-08-31,7780.58
2077,Artwork Title 0,362,2,2013,Sold,2021-02-20,6733.5
2078,Artwork Title 2654,261,9,2001,Sold,2021-12-12,7338.67
2079,Artwork Title 1683,126,2,2017,Sold,2022-04-25,1406.79
2080,Artwork Title 1474,252,10,2014,Sold,2022-04-18,3502.64
2081,Artwork Title 639,363,5,2019,Sold,2022-11-27,7010.65
2082,Artwork Title 1584,152,3,2012,Sold,2022-09-11,8087.31
2083,Artwork Title 1973,460,6,2019,Sold,2021-12-31,7878.52
2084,Artwork Title 1039,148,9,2017,Sold,2024-08-18,10138.14
2085,Artwork Title 2281,453,9,2021,Sold,2021-09-15,2917.16
2086,Artwork Title 475,273,1,2015,Sold,2025-02-26,8882.01
2087,Artwork Title 1202,262,6,2004,Sold,2022-05-24,7924.64
2088,Artwork Title 665,410,2,2017,Sold,2021-08-10,3669.66
2089,Artwork Title 1323,355,9,2002,Sold,2025-05-24,11058.46
2090,Artwork Title 585,500,1,2006,Sold,2024-04-16,5996.69
2091,Artwork Title 565,264,4,2022,Sold,2021-07-16,6969.89
2092,Artwork Title 2503,479,3,2019,Sold,2021-08-06,2701.73
2093,Artwork Title 1557,468,7,2009,Sold,2022-10-05,8013.77
2094,Artwork Title 2734,388,1,2001,Sold,2021-01-23,2526.37
2095,Artwork Title 2142,266,4,2023,Sold,2023-05-03,4644.11
2096,Artwork Title 2261,198,2,2005,Sold,2023-11-16,4208.52
2097,Artwork Title 2427,264,8,2020,Sold,2022-10-17,4678.05
2098,Artwork Title 2274,362,2,2021,Sold,2024-04-02,4498.6
2099,Artwork Title 1876,473,6,2009,Sold,2021-10-23,2041.64
2100,Artwork Title 978,352,4,2001,Sold,2022-02-21,6804.5
2101,Artwork Title 2557,434,4,2002,Sold,2022-06-22,4881.41
2102,Artwork Title 932,198,9,2007,Sold,2022-04-30,5824.84
2103,Artwork Title 2553,307,1,2020,In Stock,2019-01-28,1301.43
2104,Artwork Title 771,331,1,2009,Sold,2023-09-27,3592.64
2105,Artwork Title 1292,463,4,2012,Sold,2024-07-05,3291.3
2106,Artwork Title 2712,415,10,2017,Sold,2021-09-18,6751.96
2107,Artwork Title 570,436,6,2014,Sold,2021-12-06,6759.63
2108,Artwork Title 138,251,5,2022,In Stock,2016-08-07,2525.7
2109,Artwork Title 1814,346,9,2012,Sold,2022-03-26,8796.95
2110,Artwork Title 370,190,5,2014,Sold,2022-02-23,7347.38
2111,Artwork Title 1644,214,7,2015,Sold,2021-03-21,4631.94
2112,Artwork Title 1161,476,3,2001,Sold,2022-03-20,7731.32
2113,Artwork Title 384,205,1,2008,Sold,2024-04-07,9843.67
2114,Artwork Title 2588,353,2,2021,Sold,2024-03-27,1230.83
2115,Artwork Title 2447,153,3,2013,Sold,2022-02-25,5984.38
2116,Artwork Title 2604,494,6,2006,Sold,2022-10-07,6875.36
2117,Artwork Title 2091,399,5,2008,Sold,2023-03-24,6084.99
2118,Artwork Title 458,130,10,2004,Sold,2021-09-19,4583.43
2119,Artwork Title 67,310,10,2023,In Stock,2024-11-18,2088.74
2120,Artwork Title 558,445,9,2014,Sold,2022-03-10,3809.86
2121,Artwork Title 1246,200,3,2015,Sold,2023-11-29,3765.4
2122,Artwork Title 780,373,6,2010,Sold,2023-10-05,1516.09
2123,Artwork Title 724,289,1,2020,Sold,2023-11-25,6958.81
2124,Artwork Title 2652,250,4,2011,Sold,2023-05-11,5590.51
2125,Artwork Title 465,320,5,2009,Sold,2022-01-12,6231.67
2126,Artwork Title 407,443,9,2020,Sold,2024-09-14,5344.2
2127,Artwork Title 606,288,9,2007,Sold,2023-01-24,10047.39
2128,Artwork Title 543,410,9,2011,Sold,2024-03-29,5600.09
2129,Artwork Title 2,403,10,2022,Sold,2023-02-19,5347.1
2130,Artwork Title 2151,130,5,2006,Sold,2022-04-15,5784.67
2131,Artwork Title 2731,127,1,2010,Sold,2022-05-19,3121.03
2132,Artwork Title 814,496,1,2018,Sold,2021-12-01,5223.21
2133,Artwork Title 97,279,5,2001,Sold,2023-09-03,625.25
2134,Artwork Title 306,226,9,2014,Sold,2022-11-18,6886.82
2135,Artwork Title 276,375,2,2010,Sold,2022-04-09,5587.69
2136,Artwork Title 270,368,9,2022,Sold,2022-11-26,5640.56
2137,Artwork Title 1859,348,7,2005,Sold,2022-04-07,6137.38
2138,Artwork Title 1676,275,8,2002,In Stock,2022-11-18,6278.86
2139,Artwork Title 381,227,2,2005,Sold,2022-02-07,7890.8
2140,Artwork Title 21,471,9,2018,Sold,2021-04-07,4774.17
2141,Artwork Title 2610,417,4,2012,Sold,2023-09-25,6900.14
2142,Artwork Title 2332,441,2,2013,Sold,2025-01-15,604.76
2143,Artwork Title 411,314,4,2003,Sold,2022-11-05,9321.0
2144,Artwork Title 345,164,3,2009,Sold,2022-10-29,5561.12
2145,Artwork Title 969,246,9,2019,Sold,2023-12-17,4555.07
2146,Artwork Title 2390,231,8,2010,Sold,2022-02-03,9019.35
2147,Artwork Title 2732,269,6,2001,Sold,2021-07-22,5161.43
2148,Artwork Title 560,180,6,2007,Sold,2025-01-07,1544.85
2149,Artwork Title 304,467,1,2013,Sold,2024-12-06,9599.3
2150,Artwork Title 341,448,9,2021,Sold,2021-08-29,11385.46
2151,Artwork Title 863,377,1,2002,Sold,2022-08-18,4511.81
2152,Artwork Title 1881,460,9,2017,Sold,2023-01-09,7874.85
2153,Artwork Title 835,266,7,2007,Sold,2021-12-14,6810.54
2154,Artwork Title 1528,247,10,2013,Sold,2021-11-10,6719.09
2155,Artwork Title 1348,249,3,2017,In Stock,2025-05-02,9988.2
2156,Artwork Title 817,164,5,2023,Sold,2024-06-15,7789.35
2157,Artwork Title 2478,488,5,2012,Sold,2021-12-21,9592.07
2158,Artwork Title 1023,273,6,2019,Sold,2024-05-14,2525.67
2159,Artwork Title 310,337,5,2009,Sold,2021-08-11,5798.18
2160,Artwork Title 273,164,1,2003,Sold,2022-11-06,7768.31
2161,Artwork Title 2526,412,8,2015,Sold,2024-01-12,5728.65
2162,Artwork Title 2394,347,8,2005,Sold,2024-03-08,7357.99
2163,Artwork Title 239,126,8,2005,Sold,2021-12-27,2672.03
2164,Artwork Title 938,482,4,2010,Sold,2021-12-16,2049.64
2165,Artwork Title 1397,165,2,2007,Sold,2024-12-29,2109.96
2166,Artwork Title 1514,442,2,2023,In Stock,2024-12-23,5346.96
2167,Artwork Title 867,432,2,2010,Sold,2022-04-27,6311.19
2168,Artwork Title 1374,126,5,2022,Sold,2022-06-05,8329.99
2169,Artwork Title 1470,199,1,2017,Sold,2023-04-13,5681.56
2170,Artwork Title 1603,449,7,2001,Sold,2022-01-24,6794.02
2171,Artwork Title 366,234,2,2023,Sold,2022-04-02,9441.81
